id,house_ln,house_la,subway,bus_stop,park,scenery,street,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,subway_station,new_price
283090,-73.97899,40.7241,0,15,1,19,New York,Entire home/apt,3,1,2,2,Real Bed,1,24,92,1,0,0,1.1773,within an hour,3,1,0,Alphabet City,185,1300,,6.842,20.855,11.774,6.559,1.717,16.479,21.933,15.703,16.929,19.813,19.523,12.145,6.279,6.75,2.801,6.384,4.158,3.904,3.14,3.187,4.884,5.655,2.491,3.221,2.097,1.647,7.435,1.799,3.244,72.944,9.38,3.039,3.686,3.158,4.359,3.168,6.302,3.831,245.704,3.898,0.794,0.926,0.959,0.036,0.051,0.101,0,185
284208,-73.97974,40.66441,1,0,1,1,Brooklyn,Private room,2,1,1,1,Real Bed,1,36,89,0,1,0,0.9893,within a day,1,0.8,0,Park Slope,65,,,13.454,27.141,14.399,0.852,7.532,22.439,27.336,10.246,12.055,14.762,13.628,8.463,12.851,6.124,9.398,13.015,10.796,10.516,6.093,9.823,11.303,12.241,4.904,5.235,8.57,7.382,14.07,5.818,9.872,79.582,15.981,9.537,10.254,5.914,10.997,9.713,12.939,10.468,252.341,10.535,0.212,0.45,1.017,0.57,0.614,0.665,2,65
284855,-74.00923,40.73362,0,5,1,19,New York,Entire home/apt,2,1,1,1,Real Bed,1,91,97,1,0,0,2.282,within an hour,3,1,1,West Village,240,,,6.682,21.011,14.209,8.27,1.05,17.12,22.948,17.879,19.289,22.148,21.547,11.502,6.384,5.763,2.622,6.101,4.083,3.467,2.322,3.437,3.539,5.781,3.183,3.071,1.843,1.113,7,2.311,3.143,71.981,9.11,2.325,3.047,2.483,4.205,4.009,5.894,3.867,244.715,3.778,0.533,0.68,0.75,0.052,0.108,0.254,0,240
285442,-73.98819,40.73119,7,11,1,19,New York,Private room,2,0,1,1,Real Bed,1,1,100,0,1,0,1.1773,N/A,0,0,0,East Village,300,,,6.224,20.44,12.456,7.464,0.771,16.245,21.871,16.758,18.016,20.898,20.548,12.253,5.746,6.658,1.974,5.714,3.483,3.092,2.926,2.569,3.885,5.114,2.852,3.297,1.111,0.784,6.734,1.927,2.494,72.176,8.759,2.079,2.8,3.005,3.666,2.821,5.589,3.178,244.934,3.191,0.254,0.274,0.386,0.209,0.244,0.261,5,300
285716,-73.9129,40.69657,2,6,0,0,Brooklyn,Private room,1,1,1,1,Real Bed,1,5,92,0,1,0,0.9855,N/A,0,0,0,Bushwick,47,350,1000,10.893,22.505,7.743,5.907,8.071,17.391,21.522,11.086,11.652,14.513,15.149,14.984,10.135,11.13,8.433,10.723,9.049,9.224,8.651,8.266,10.603,9.703,7.194,8.154,8.152,7.992,11.709,7.362,8.59,76.103,13.029,8.882,9.24,8.559,9.243,7.641,10.817,8.764,248.703,8.947,0.377,0.62,0.751,0.188,0.314,0.342,1,47
286662,-73.95463,40.67106,5,9,1,0,New York,Entire home/apt,2,1,1,1,Pull-out Sofa,1,231,97,1,0,0,0.9147,within a few hours,2,0.9,1,Crown Heights,110,,,12.732,25.881,12.263,1.415,7.558,21.007,25.63,9.541,11.003,13.836,13.288,10.703,12.059,7.849,9.027,12.368,10.24,10.1,6.791,9.278,11.126,11.486,5.33,5.998,8.332,7.42,13.431,6.05,9.423,78.831,15.19,9.284,9.919,6.631,10.449,8.989,12.346,9.91,251.564,10.019,0.298,0.376,0.397,0.09,0.145,0.147,5,110
286838,-73.95589,40.80748,2,20,1,6,New York,Private room,1,1,1,1,Pull-out Sofa,1,101,93,0,1,0,1.6748,N/A,0,0,0,Harlem,75,,,2.699,11.652,12.277,15.827,9.21,8.188,14.398,23.867,24.497,27.341,27.899,20.863,3.194,15.12,6.981,3.262,5.433,5.937,11.566,6.346,6.068,3.819,11.759,12.133,7.911,9.348,2.432,10.831,6.435,63.661,0.562,7.093,6.333,11.697,5.262,6.327,3.472,5.731,236.398,5.734,0.279,0.502,0.692,0.249,0.307,0.338,1,75
287408,-73.99152,40.76147,11,8,2,19,New York,Entire home/apt,2,1,1,1,Real Bed,2,72,99,1,0,0,4.3095,N/A,0,0,0,Hell's Kitchen,165,1100,3300,3.275,17.583,12.926,10.824,3.443,13.825,19.793,19.913,21.015,23.908,23.779,14.934,3.093,9.191,1.498,2.681,1.167,0.61,5.695,1.551,0.865,2.561,6.134,6.337,2.269,3.592,3.564,5.173,1.208,68.82,5.673,1.308,0.605,5.839,1.132,2.3,2.46,1.25,241.575,1.033,0.479,0.487,0.646,0.195,0.204,0.283,2,165
287417,-73.91921,40.68174,2,6,0,0,Brooklyn,Entire home/apt,16,3,9,16,Real Bed,2,40,83,1,0,0,1.977,N/A,0,0,0,Bedford-Stuyvesant,300,,17000,12.213,24.202,9.233,4.627,8.553,19.109,23.246,9.548,10.327,13.215,13.59,13.908,11.469,10.602,9.315,11.986,10.144,10.221,8.653,9.283,11.514,10.99,7.13,8.023,8.883,8.449,13.006,7.516,9.557,77.724,14.457,9.713,10.173,8.531,10.346,8.749,12.047,9.838,250.353,10.001,0.351,0.561,0.72,0.292,0.364,0.411,1,300
287839,-73.98107,40.69018,11,16,1,6,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,29,95,1,0,0,1.8669,within a few hours,2,1,0,Downtown Brooklyn,175,950,2600,10.608,24.45,13.044,2.902,4.723,19.874,25.011,12.542,14.077,16.898,16.166,9.556,10.023,5.354,6.53,10.159,7.934,7.649,3.71,6.963,8.462,9.406,2.267,2.928,5.71,4.575,11.211,3.072,7.004,76.719,13.142,6.678,7.39,3.551,8.134,6.887,10.077,7.607,249.478,7.67,0.081,0.221,0.339,0.033,0.13,0.132,5,110
287845,-73.99522,40.68128,2,2,1,6,Brooklyn,Entire home/apt,4,1,2,2,Real Bed,4,116,99,1,0,0,0.4812,within a few hours,2,1,1,Carroll Gardens,275,,,11.764,25.787,14.549,2.771,5.512,21.297,26.512,12.51,14.254,16.998,15.912,8.019,11.227,4.254,7.555,11.277,9.04,8.672,3.836,8.089,9.299,10.6,2.807,2.979,6.669,5.36,12.309,3.765,8.067,77.742,14.306,7.615,8.365,3.656,9.231,8.122,11.165,8.723,250.497,8.758,0.11,0.654,0.858,0.205,0.385,0.728,1,200
289288,-73.98865,40.72506,1,14,1,19,New York,Entire home/apt,2,1,1,1,Real Bed,2,129,96,1,0,0,1.1773,within an hour,3,1,1,East Village,219,1200,3500,6.892,21.077,12.565,6.808,0.973,16.829,22.395,16.176,17.482,20.357,19.939,11.694,6.398,6.17,2.656,6.389,4.155,3.774,2.47,3.225,4.536,5.766,2.19,2.717,1.787,0.872,7.413,1.299,3.171,72.858,9.43,2.752,3.481,2.519,4.341,3.407,6.268,3.845,245.616,3.866,0.214,0.515,0.592,0.132,0.169,0.181,1,219
289703,-73.99916,40.7253,9,6,1,19,New York,Entire home/apt,2,1,1,1,Real Bed,2,8,100,1,0,0,1.7097,N/A,0,0,0,Soho,249,,,7.139,21.431,13.441,7.093,0.633,17.317,22.984,16.645,18.037,20.899,20.339,11.177,6.721,5.542,2.859,6.597,4.412,3.918,1.813,3.569,4.394,6.093,2.1,2.295,1.93,0.491,7.578,1.15,3.409,72.864,9.65,2.788,3.557,1.91,4.576,3.919,6.438,4.133,245.614,4.108,0.164,0.249,0.374,0.142,0.158,0.191,5,249
289958,-73.93228,40.75295,4,1,0,14,Queens,Private room,8,1,2,4,Real Bed,1,5,75,0,1,0,0.6855,N/A,0,0,0,Astoria,65,,2000,4.687,16.586,7.847,10.22,6.007,11.813,16.955,17.532,18.116,20.96,21.582,17.185,3.929,11.82,4.501,4.695,3.939,4.5,8.142,3.781,5.92,3.68,7.527,8.298,5.015,6.062,5.528,6.87,4.212,69.767,6.584,5.01,4.797,8.187,4.043,2.994,4.887,3.833,242.439,4.048,0.041,0.312,0.485,0.098,0.65,0.651,3,65
290457,-73.99703,40.71283,0,11,1,14,New York,Entire home/apt,4,1,2,2,Real Bed,2,37,92,1,0,0,1.6704,within a few hours,2,1,0,Chinatown,139,1450,3900,8.392,22.607,13.502,5.74,2.001,18.352,23.878,15.38,16.851,19.694,19.021,10.198,7.919,4.788,4.119,7.873,5.651,5.22,1.365,4.742,5.788,7.287,0.707,1.251,3.205,1.849,8.881,0.256,4.654,74.242,10.924,4.126,4.887,1.315,5.83,4.937,7.736,5.349,246.994,5.355,0.539,0.586,0.599,0.069,0.083,0.13,0,139
291524,-73.98887,40.77338,0,9,1,20,New York,Entire home/apt,2,1,1,1,Real Bed,1,13,98,1,0,0,0.7795,within a day,1,0.67,1,Upper West Side,209,1447,4040,2.168,16.334,13.023,12.1,4.785,12.742,18.808,21.047,22.068,24.96,24.95,16.21,2.249,10.466,2.747,1.567,1.625,1.641,7.025,2.499,1.385,1.927,7.473,7.678,3.589,4.934,2.283,6.512,2.315,67.488,4.396,2.642,1.893,7.171,1.431,3.033,1.279,1.922,240.246,1.763,0.561,0.81,0.817,0.135,0.182,0.234,0,170
291714,-73.94405,40.67385,0,10,1,0,Brooklyn,Entire home/apt,6,1,2,3,Real Bed,4,37,88,1,0,0,0.9147,within a few hours,2,1,0,Crown Heights,120,700,2000,12.537,25.393,11.376,2.356,7.766,20.448,24.938,9.389,10.669,13.537,13.256,11.647,11.839,8.647,9.036,12.21,10.148,10.071,7.276,9.205,11.187,11.289,5.768,6.528,8.412,7.637,13.268,6.387,9.39,78.533,14.947,9.339,9.928,7.126,10.357,8.84,12.212,9.822,251.243,9.948,0.52,0.701,0.727,0.274,0.311,0.324,0,170
291812,-73.91828,40.76856,2,9,0,4,Queens,Entire home/apt,2,1,1,1,Real Bed,1,1,100,1,0,0,0.6855,N/A,0,0,0,Astoria,70,,,4.594,14.641,7.273,12.25,7.871,9.761,14.862,19.092,19.482,22.275,23.159,19.25,3.978,13.82,6.067,4.865,5.063,5.732,10.11,5.263,6.962,4.064,9.587,10.324,6.747,7.945,5.361,8.888,5.656,68.086,5.717,6.522,6.113,10.168,5.088,4.588,5.145,5.085,240.699,5.273,0.192,0.334,0.892,0.183,0.289,0.291,2,75
292047,-74.00378,40.73908,9,5,1,19,New York,Private room,1,1,1,1,Real Bed,1,204,97,0,1,0,2.282,within a few hours,2,1,1,West Village,90,650,1350,5.926,20.257,13.733,8.666,1.067,16.36,22.199,18.161,19.493,22.366,21.888,12.257,5.623,6.52,1.887,5.347,3.324,2.706,3.011,2.707,2.871,5.02,3.667,3.702,1.206,1.204,6.259,2.729,2.395,71.351,8.366,1.565,2.287,3.162,3.444,3.325,5.146,3.114,244.093,3.019,0.128,0.268,0.332,0.127,0.189,0.383,3,90
292266,-73.91187,40.69755,2,6,0,0,Brooklyn,Private room,1,1,1,1,Real Bed,1,17,96,0,1,0,0.9855,within a few hours,2,0.86,0,Bushwick,50,399,999,10.832,22.388,7.608,6.041,8.098,17.269,21.387,11.183,11.727,14.583,15.248,15.106,10.073,11.225,8.422,10.669,9.015,9.2,8.714,8.242,10.586,9.647,7.264,8.227,8.155,8.021,11.651,7.416,8.57,75.999,12.954,8.876,9.223,8.624,9.208,7.608,10.767,8.733,248.594,8.918,0.253,0.673,0.676,0.21,0.292,0.293,1,37
293004,-73.95146,40.80497,4,13,1,6,New York,Entire home/apt,2,1,1,1,Real Bed,1,0,0,1,0,0,1.6748,N/A,0,0,0,Harlem,110,,,2.625,11.714,11.812,15.581,9.105,8.062,14.225,23.517,24.119,26.957,27.556,20.805,3.023,15.069,6.868,3.216,5.315,5.855,11.478,6.199,6.1,3.655,11.611,12.019,7.798,9.238,2.507,10.694,6.318,63.944,0.978,7.013,6.264,11.603,5.155,6.125,3.457,5.6,236.672,5.62,0.288,0.355,0.59,0.089,0.186,0.206,2,110
294227,-73.9543,40.73683,0,0,1,17,Brooklyn,Entire home/apt,4,1,1,2,Real Bed,2,42,98,1,0,0,0.9601,within an hour,3,0.99,0,Greenpoint,199,,,5.494,18.815,9.57,8.034,3.687,14.226,19.512,16.234,17.129,20.017,20.21,14.606,4.785,9.266,2.942,5.21,3.375,3.573,5.631,2.615,5.002,4.249,4.948,5.733,3.022,3.708,6.252,4.315,2.976,71.518,7.893,3.453,3.645,5.661,3.571,1.967,5.252,3.089,244.251,3.274,0.609,0.647,0.751,0.634,0.71,0.898,0,199
294259,-73.95462,40.73806,0,0,1,17,Brooklyn,Entire home/apt,4,1,1,2,Real Bed,2,71,99,1,0,0,0.9601,within an hour,3,0.99,0,Greenpoint,199,,,5.355,18.693,9.593,8.165,3.687,14.117,19.423,16.372,17.264,20.152,20.349,14.684,4.645,9.323,2.858,5.071,3.248,3.46,5.673,2.504,4.896,4.11,5.023,5.794,2.977,3.714,6.113,4.371,2.872,71.381,7.754,3.374,3.543,5.707,3.443,1.841,5.115,2.966,244.115,3.153,0.515,0.667,0.746,0.509,0.848,0.913,0,199
294263,-73.95479,40.73661,0,0,1,18,Brooklyn,Entire home/apt,4,1,1,2,Real Bed,2,85,97,1,0,0,0.9601,within an hour,3,0.99,0,Greenpoint,199,,,5.509,18.851,9.612,8.003,3.642,14.266,19.557,16.223,17.124,20.013,20.197,14.559,4.803,9.218,2.916,5.22,3.371,3.56,5.583,2.601,4.985,4.263,4.901,5.685,2.985,3.662,6.264,4.267,2.958,71.542,7.914,3.426,3.627,5.613,3.568,1.964,5.26,3.082,244.276,3.266,0.585,0.677,0.796,0.667,0.687,0.915,0,199
294280,-73.95435,40.73857,1,1,1,17,Brooklyn,Entire home/apt,4,1,1,2,Real Bed,2,23,98,1,0,0,0.9601,within an hour,3,0.99,0,Greenpoint,199,,,5.304,18.632,9.569,8.224,3.722,14.056,19.365,16.419,17.305,20.193,20.398,14.741,4.593,9.375,2.855,5.025,3.217,3.44,5.721,2.485,4.88,4.06,5.079,5.847,2.994,3.751,6.065,4.423,2.858,71.324,7.7,3.374,3.53,5.756,3.411,1.81,5.071,2.937,244.058,3.127,0.456,0.612,0.725,0.448,0.869,0.904,1,199
294297,-73.96225,40.711,3,4,1,12,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,10,94,1,0,0,0.9672,within a day,1,0.67,0,Williamsburg,105,650,,8.254,21.756,10.722,5.095,3.688,17.101,22.205,13.783,14.937,17.825,17.662,12.193,7.597,7.348,4.636,7.881,5.762,5.664,4.302,4.807,6.807,7.012,2.991,3.965,4.071,3.591,8.945,2.943,4.983,74.387,10.734,4.964,5.526,4.237,5.971,4.504,7.859,5.433,247.133,5.551,0.479,0.835,0.874,0.236,0.356,0.446,1,110
294353,-73.95365,40.70686,4,5,0,6,Brooklyn,Private room,2,1,1,1,Real Bed,1,84,85,0,1,0,0.9672,within an hour,3,1,0,Williamsburg,135,700,1675,8.786,21.997,10.189,4.791,4.544,17.236,22.173,13.077,14.164,17.055,16.995,12.508,8.098,7.91,5.379,8.452,6.402,6.365,5.068,5.472,7.569,7.538,3.674,4.652,4.873,4.449,9.51,3.746,5.686,74.851,11.22,5.738,6.26,4.988,6.611,5.081,8.454,6.078,247.582,6.213,0.018,0.294,0.384,0.392,0.453,0.466,3,85
294490,-73.95299,40.73857,1,1,1,17,Brooklyn,Entire home/apt,4,1,1,2,Real Bed,2,53,96,1,0,0,0.9601,within an hour,3,0.99,0,Greenpoint,199,,,5.331,18.597,9.455,8.243,3.834,14.003,19.293,16.385,17.257,20.143,20.369,14.821,4.613,9.468,2.961,5.063,3.288,3.527,5.82,2.575,4.973,4.089,5.161,5.938,3.108,3.862,6.098,4.516,2.953,71.326,7.711,3.48,3.625,5.854,3.48,1.883,5.116,3.014,244.056,3.206,0.454,0.531,0.67,0.427,0.765,0.909,1,199
294717,-73.95239,40.71095,4,3,0,6,Brooklyn,Private room,2,1,1,2,Real Bed,1,17,94,0,1,0,0.9672,N/A,0,0,0,Williamsburg,125,,,8.352,21.531,9.934,5.258,4.385,16.775,21.736,13.462,14.502,17.395,17.397,12.856,7.657,8.136,5.048,8.029,6.009,6.003,5.133,5.093,7.245,7.104,3.812,4.789,4.598,4.302,9.085,3.767,5.327,74.397,10.774,5.43,5.919,5.068,6.217,4.669,8.039,5.688,247.126,5.831,0.221,0.389,0.462,0.26,0.444,0.487,3,125
295231,-73.94881,40.70918,4,5,0,5,Brooklyn,Private room,1,1,1,1,Real Bed,1,1,80,0,1,0,0.9672,N/A,0,0,0,East Williamsburg,60,350,1100,8.599,21.645,9.716,5.164,4.745,16.847,21.734,13.173,14.182,17.075,17.123,12.99,7.894,8.371,5.38,8.292,6.304,6.319,5.446,5.4,7.579,7.352,4.093,5.071,4.949,4.661,9.344,4.093,5.646,74.598,10.998,5.771,6.246,5.376,6.511,4.947,8.311,5.986,247.319,6.134,0.366,0.458,0.467,0.152,0.276,0.303,3,60
295998,-73.96762,40.7909,2,11,1,17,New York,Entire home/apt,2,0,1,1,Real Bed,2,36,99,1,0,0,0.8454,within a few hours,2,1,0,Upper West Side,300,2100,5300,0.648,13.742,12.104,13.941,7.133,10.11,16.222,22.316,23.093,25.964,26.312,18.772,1.338,13.03,4.914,1.172,3.378,3.852,9.48,4.32,4.028,1.884,9.713,10.058,5.841,7.273,0.597,8.776,4.374,65.504,1.898,5.006,4.243,9.612,3.198,4.404,1.387,3.688,238.258,3.673,0.26,0.519,0.57,0.109,0.196,0.196,1,300
296345,-73.94159,40.71143,1,9,0,3,Brooklyn,Private room,2,1.5,1,1,Real Bed,1,97,94,0,1,0,0.9672,within a day,1,0.59,0,Williamsburg,75,550,1500,8.494,21.261,9.058,5.629,5.169,16.402,21.197,13.219,14.12,17.011,17.207,13.635,7.767,9.024,5.561,8.228,6.342,6.428,6.041,5.484,7.753,7.255,4.722,5.699,5.229,5.098,9.265,4.666,5.77,74.359,10.832,5.989,6.399,5.978,6.545,4.95,8.273,6.035,247.062,6.2,0.095,0.406,0.436,0.13,0.199,0.2,3,75
296658,-73.96091,40.66469,3,5,1,0,Brooklyn,Private room,1,1,1,1,Airbed,2,2,90,0,1,0,0.8737,N/A,0,0,0,Crown Heights,44,,,13.402,26.692,13.12,0.751,7.969,21.846,26.506,9.247,10.868,13.652,12.869,10.007,12.747,7.564,9.58,13.017,10.855,10.672,6.948,9.885,11.628,12.162,5.565,6.118,8.838,7.825,14.08,6.37,10.002,79.537,15.884,9.801,10.466,6.778,11.062,9.647,12.979,10.524,252.28,10.621,0.36,0.644,0.706,0.189,0.219,0.257,1,55
296844,-73.95554,40.71653,1,2,1,12,Brooklyn,Private room,2,1,1,1,Real Bed,1,24,90,0,1,0,0.9601,within an hour,3,1,0,Williamsburg,30,,,7.699,21.004,10.008,5.796,3.864,16.308,21.376,14.136,15.173,18.066,18.068,13.018,7.012,8.094,4.385,7.366,5.335,5.33,4.878,4.419,6.584,6.451,3.688,4.641,3.971,3.795,8.424,3.476,4.655,73.774,10.137,4.779,5.252,4.836,5.543,4,7.372,5.014,246.509,5.156,0.141,0.522,0.542,0.4,0.49,0.594,1,30
297611,-73.97074,40.69309,0,7,1,6,Brooklyn,Private room,1,1,2,1,Real Bed,1,1,100,0,1,0,1.8669,N/A,0,0,0,Fort Greene,35,600,1200,10.232,23.87,12.118,3.065,4.757,19.21,24.247,12.341,13.745,16.598,16.077,10.465,9.608,6.239,6.319,9.818,7.627,7.417,4.209,6.654,8.366,9.005,2.684,3.517,5.574,4.619,10.879,3.287,6.751,76.382,12.745,6.536,7.203,4.07,7.833,6.476,9.764,7.297,249.137,7.384,0.646,0.77,0.822,0.076,0.089,0.169,0,35
297962,-73.96627,40.70638,0,5,1,9,Brooklyn,Private room,2,1,1,1,Real Bed,1,2,90,0,1,0,0.9672,within an hour,3,1,0,South Williamsburg,70,550,1850,8.754,22.347,11.206,4.551,3.774,17.71,22.82,13.461,14.697,17.578,17.297,11.612,8.113,6.869,4.987,8.36,6.202,6.052,4.025,5.235,7.118,7.519,2.61,3.587,4.338,3.659,9.423,2.746,5.374,74.902,11.252,5.269,5.88,3.939,6.41,4.995,8.322,5.871,247.652,5.975,0.751,1.084,1.346,0.14,0.295,0.357,0,70
298759,-73.94675,40.68622,0,8,1,1,Brooklyn,Private room,2,1,1,1,Real Bed,1,86,96,0,1,0,1.7837,within an hour,3,0.95,0,Bedford-Stuyvesant,52,,,11.143,24.092,10.731,3.009,6.54,19.198,23.833,10.735,11.917,14.8,14.632,11.907,10.445,8.254,7.686,10.817,8.765,8.704,6.344,7.827,9.854,9.894,4.815,5.677,7.097,6.419,11.874,5.3,8.024,77.153,13.556,8.008,8.575,6.213,8.974,7.449,10.821,8.44,249.87,8.57,0.685,0.714,0.859,0.1,0.168,0.36,0,52
298854,-73.94609,40.71635,2,10,0,7,Brooklyn,Private room,1,1,1,1,Real Bed,1,0,0,0,1,0,0.9601,N/A,0,0,0,Williamsburg,75,560,2000,7.869,20.816,9.246,5.992,4.608,16.021,20.942,13.854,14.779,17.671,17.831,13.638,7.15,8.831,4.901,7.589,5.68,5.762,5.671,4.819,7.09,6.626,4.448,5.412,4.593,4.548,8.631,4.271,5.105,73.804,10.234,5.335,5.735,5.626,5.884,4.292,7.627,5.373,246.519,5.535,0.262,0.435,0.598,0.11,0.134,0.226,2,75
299062,-73.95307,40.77272,0,23,1,19,New York,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,0.9315,N/A,0,0,0,Upper East Side,190,,,1.88,15.025,10.145,12.001,5.967,10.769,16.523,20.048,20.767,23.631,24.066,17.725,1.134,12.065,3.807,1.973,2.419,3.107,8.357,3.01,4.115,1.098,8.253,8.781,4.678,6.08,2.72,7.386,3.283,67.528,3.953,4.133,3.534,8.458,2.369,2.685,2.221,2.572,240.259,2.699,0.582,0.782,1.042,0.072,0.077,0.079,0,120
299078,-74.00304,40.72509,5,11,1,19,New York,Entire home/apt,2,1,1,1,Real Bed,1,149,97,1,0,0,1.7097,within a day,1,1,1,Soho,250,,,7.286,21.598,13.768,7.192,0.799,17.531,23.23,16.799,18.223,21.078,20.465,10.971,6.895,5.304,3.027,6.733,4.577,4.051,1.599,3.768,4.42,6.27,2.127,2.177,2.105,0.691,7.695,1.229,3.578,72.902,9.781,2.902,3.671,1.716,4.732,4.163,6.561,4.309,245.646,4.27,0.139,0.369,0.402,0.227,0.301,0.329,4,250
301034,-73.95433,40.80637,2,13,1,6,New York,Private room,1,1.5,1,1,Real Bed,1,40,98,0,1,0,1.6748,within an hour,3,1,1,Harlem,140,,1450,2.642,11.694,12.098,15.714,9.148,8.156,14.348,23.719,24.34,27.181,27.753,20.82,3.103,15.079,6.915,3.217,5.364,5.881,11.51,6.267,6.056,3.731,11.681,12.067,7.845,9.284,2.431,10.757,6.367,63.786,0.706,7.039,6.282,11.639,5.197,6.228,3.438,5.657,236.519,5.667,0.15,0.553,0.618,0.22,0.244,0.267,1,50
302057,-73.96855,40.64387,2,3,1,0,Brooklyn,Private room,2,1,1,1,Real Bed,2,158,97,0,1,0,0.6162,within a few hours,2,1,1,Flatbush,75,650,1750,15.703,29.094,15.153,2.411,9.969,24.246,28.849,7.992,9.982,12.57,11.204,9.083,15.067,8.159,11.756,15.294,13.101,12.866,8.557,12.126,13.719,14.471,7.369,7.699,10.959,9.819,16.356,8.272,12.208,81.854,18.206,11.928,12.627,8.378,13.305,11.945,15.239,12.77,254.606,12.853,0.343,0.511,0.877,0.368,0.456,0.463,1,75
302758,-73.93611,40.7968,0,8,1,6,New York,Entire home/apt,2,1,1,2,Real Bed,2,12,90,1,0,0,2.4892,within an hour,3,1,0,East Harlem,150,,,3.005,12.011,10.234,14.869,8.967,7.779,13.696,22.396,22.89,25.703,26.453,20.735,3.006,15.05,6.761,3.588,5.26,5.899,11.362,5.997,6.506,3.572,11.287,11.809,7.663,9.086,3.315,10.42,6.217,64.883,2.527,7.018,6.332,11.469,5.147,5.719,3.894,5.484,237.566,5.564,0.506,0.713,0.825,0.108,0.128,0.174,0,150
303462,-73.98439,40.78012,3,17,1,19,New York,Entire home/apt,1,1,1,1,Real Bed,1,0,0,1,0,0,0.7795,within a day,1,0.5,0,Upper West Side,295,725,3100,1.464,15.498,12.903,12.801,5.589,11.962,18.065,21.611,22.565,25.455,25.542,17.049,1.775,11.305,3.482,0.925,2.148,2.361,7.853,3.106,2.194,1.691,8.26,8.494,4.361,5.736,1.448,7.302,3.002,66.728,3.559,3.436,2.671,7.997,1.939,3.499,0.608,2.476,239.487,2.366,0.275,0.567,0.765,0.062,0.064,0.166,1,295
304799,-73.9799,40.77508,5,15,1,19,New York,Entire home/apt,2,1,1,1,Real Bed,1,10,93,1,0,0,0.7795,within an hour,3,1,0,Upper West Side,150,,,1.482,15.783,12.36,12.211,5.135,12.062,18.09,20.955,21.896,24.785,24.894,16.732,1.472,10.989,2.957,0.881,1.523,1.853,7.456,2.496,2.099,1.176,7.767,8.058,3.867,5.278,1.811,6.817,2.445,67.279,3.893,2.989,2.22,7.592,1.317,2.836,0.671,1.854,240.038,1.771,0.267,0.299,0.414,0.055,0.206,0.21,3,150
305211,-73.96064,40.71532,1,2,1,12,Brooklyn,Entire home/apt,4,1,2,3,Real Bed,4,232,95,1,0,0,0.9672,within an hour,3,1,1,Williamsburg,180,,,7.785,21.257,10.458,5.589,3.54,16.609,21.736,14.171,15.273,18.165,18.072,12.599,7.119,7.645,4.27,7.423,5.33,5.266,4.44,4.387,6.459,6.54,3.237,4.192,3.772,3.46,8.486,3.043,4.586,73.907,10.255,4.629,5.153,4.394,5.539,4.044,7.409,5.003,246.65,5.13,0.387,0.811,0.827,0.186,0.293,0.659,1,180
306702,-73.97421,40.68786,11,8,1,5,Brooklyn,Private room,2,1,1,1,Real Bed,1,16,99,0,1,0,1.8669,N/A,0,0,0,Fort Greene,135,,2200,10.823,24.512,12.638,2.511,5.16,19.861,24.893,12.003,13.496,16.328,15.675,9.916,10.21,5.934,6.844,10.397,8.192,7.952,4.314,7.218,8.844,9.603,2.837,3.548,6.064,5.015,11.456,3.577,7.293,76.967,13.344,7.031,7.719,4.159,8.396,7.074,10.333,7.862,249.724,7.94,0.128,0.196,0.44,0.26,0.321,0.375,4,135
306799,-73.91987,40.70793,1,2,0,0,Brooklyn,Private room,4,1,1,2,Real Bed,2,123,92,0,1,0,0.9855,within a day,1,1,0,Bushwick,65,380,1000,9.5,21.32,7.544,6.317,7.007,16.269,20.636,12.422,13.04,15.903,16.477,15.005,8.741,10.715,7.155,9.333,7.692,7.896,7.889,6.937,9.3,8.311,6.523,7.501,6.947,6.944,10.316,6.528,7.277,74.812,11.645,7.623,7.936,7.819,7.883,6.287,9.43,7.415,247.441,7.603,0.296,0.474,1.03,0.363,0.441,0.808,2,67
