id,house_ln,house_la,subway,bus_stop,park,scenery,borough,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,Brooklyn,Manhattan,Queens,Staten,Bronx,ave_price,availability,accommodates_s,scenery_s,bedroom_s,beds_s,accom_bedroom,bedroom_for_each,beds_for_each,park_scenery,prediction,error
17266255,-74.00429,40.73115,8,11,1,19,Manhattan,Entire home/apt,4,1.0,2,2,Real Bed,1,5,100,1,0,0,2.282,,0,0.0,0,West Village,158,,,6.721,21.05,13.809000000000001,7.856,0.588,17.066,22.831999999999997,17.426,18.816,21.679000000000002,21.114,11.478,6.37,5.763999999999999,2.5269999999999997,6.155,4.051,3.4819999999999998,2.158,3.313,3.753,5.752999999999999,2.8080000000000003,2.822,1.653,0.625,7.093999999999999,1.893,3.071,72.234,9.192,2.324,3.083,2.3,4.192,3.807,5.968999999999999,3.805,244.976,3.742,0.278,0.335,0.34600000000000003,0.19399999999999998,0.245,0.294,0,1,0,0,0,39.5,0,16,361,4,4,8,2.0,2.0,19,262.40533,104.40533447265625
17499587,-73.98523,40.74481,3,16,1,23,Manhattan,Entire home/apt,4,1.0,2,2,Real Bed,1,6,88,1,0,0,9.9753,,0,0.0,0,,150,,,4.7010000000000005,18.965999999999998,12.183,8.911,1.86,14.878,20.622,18.007,19.152,22.043000000000003,21.859,13.628,4.256,7.9479999999999995,0.446,4.1819999999999995,1.9609999999999999,1.5659999999999998,4.255,1.112,2.5810000000000004,3.627,4.381,4.751,0.5589999999999999,1.983,5.199,3.4410000000000003,0.9620000000000001,70.655,7.231,0.764,1.324,4.3660000000000005,2.137,1.639,4.053999999999999,1.669,243.41400000000002,1.663,0.21,0.301,0.301,0.086,0.162,0.22,0,1,0,0,0,37.5,0,16,529,4,4,8,2.0,2.0,23,273.79153,123.79153442382812
17511694,-73.98277,40.74896,8,18,1,23,Manhattan,Entire home/apt,6,1.0,2,4,Real Bed,1,8,65,1,0,0,9.9753,within an hour,3,1.0,0,Midtown East,115,,,4.199,18.46,12.005999999999998,9.341000000000001,2.36,14.387,20.154,18.343,19.442,22.335,22.218000000000004,14.126,3.7510000000000003,8.437999999999999,0.22399999999999998,3.6860000000000004,1.4580000000000002,1.123,4.755,0.631,2.326,3.122,4.879,5.257000000000001,1.051,2.487,4.711,3.943,0.47,70.188,6.732,0.748,0.978,4.868,1.6380000000000001,1.291,3.5669999999999997,1.163,242.947,1.163,0.325,0.434,0.442,0.062,0.11699999999999999,0.191,0,1,0,0,0,19.16666667,0,36,529,4,16,12,3.0,1.5,23,249.52197,134.52197265625
17513537,-73.97431,40.693529999999996,0,8,1,6,Brooklyn,Entire home/apt,7,1.0,2,4,Real Bed,1,22,99,1,0,0,1.8669,within a few hours,2,0.9,1,Fort Greene,350,,,10.193999999999999,23.915,12.37,3.137,4.578,19.292,24.378,12.539000000000001,13.975999999999999,16.822,16.247,10.237,9.583,5.942,6.218999999999999,9.766,7.561,7.325,3.928,6.587000000000001,8.232999999999999,8.975,2.4090000000000003,3.2239999999999998,5.4479999999999995,4.437,10.825,3.056,6.665,76.337,12.716,6.414,7.096,3.786,7.765,6.446000000000001,9.703,7.232,249.09400000000002,7.31,0.711,0.7190000000000001,0.785,0.136,0.154,0.32,1,0,0,0,0,50.0,1,49,36,4,16,14,3.5,1.75,6,226.47798,123.52201843261719
17525806,-73.94334,40.64261,0,1,1,0,Brooklyn,Entire home/apt,8,1.0,4,4,Real Bed,4,1,100,1,0,0,0.8373,within a day,1,0.5,0,East Flatbush,350,,,15.982000000000001,28.799,13.833,3.385,10.814,23.791999999999998,28.048000000000002,6.397,8.142999999999999,10.863,10.012,11.21,15.294,9.988999999999999,12.331,15.637,13.530999999999999,13.402000000000001,9.795,12.573,14.424000000000001,14.734000000000002,8.431000000000001,8.955,11.63,10.672,16.698,9.235,12.724,82.007,18.410999999999998,12.584000000000001,13.222000000000001,9.623,13.74,12.259,15.625,13.202,254.71599999999998,13.315,0.519,0.5489999999999999,1.056,0.496,0.513,0.789,1,0,0,0,0,43.75,0,64,0,16,16,32,2.0,2.0,0,245.90846,104.09153747558594
17554541,-73.97796,40.68326,11,6,1,5,Brooklyn,Entire home/apt,10,2.5,3,8,Real Bed,5,7,100,1,0,0,0.9893,within a day,1,0.67,0,Park Slope,600,,,11.352,25.096,13.155999999999999,2.089,5.535,20.457,25.494,11.763,13.34,16.147000000000002,15.363,9.392000000000001,10.751,5.655,7.317,10.915,8.698,8.432,4.444,7.725,9.269,10.14,3.05,3.6289999999999996,6.5089999999999995,5.3870000000000005,11.97,3.88,7.782,77.483,13.88,7.477,8.182,4.2780000000000005,8.9,7.6129999999999995,10.842,8.37,250.24200000000002,8.44,0.085,0.085,0.125,0.146,0.158,0.16699999999999998,1,0,0,0,0,60.0,0,100,25,9,64,30,3.3333333333333335,1.25,5,405.97516,194.02484130859375
17559679,-73.99944,40.68196,2,5,1,6,Brooklyn,Entire home/apt,6,2.0,3,4,Real Bed,1,1,100,1,0,0,0.4812,,0,0.0,0,Carroll Gardens,200,,,11.764000000000001,25.846,14.835,3.0989999999999998,5.436,21.399,26.664,12.806,14.575,17.307000000000002,16.171,7.7589999999999995,11.244000000000002,3.89,7.527,11.265999999999998,9.031,8.639,3.638,8.09,9.212,10.615,2.7319999999999998,2.7880000000000003,6.627999999999999,5.285,12.29,3.694,8.049,77.68,14.305,7.562,8.318999999999999,3.457,9.218,8.158999999999999,11.144,8.718,250.43099999999998,8.744,0.414,0.86,0.977,0.287,0.368,0.384,1,0,0,0,0,33.33333333,0,36,36,9,16,18,2.0,1.5,6,307.53122,107.53121948242188
17601315,-73.99602,40.72118,10,2,1,19,Manhattan,Entire home/apt,4,1.0,2,2,Real Bed,1,0,0,1,0,0,1.6704,,0,0.0,0,,500,,,7.481,21.728,13.242,6.572,1.078,17.535,23.133000000000003,16.116,17.514,20.374000000000002,19.811,10.969000000000001,7.026,5.417000000000001,3.2,6.955,4.7410000000000005,4.293,1.714,3.8510000000000004,4.867,6.394,1.6380000000000001,2.003,2.279,0.9259999999999999,7.956,0.677,3.74,73.311,10.007,3.194,3.9560000000000004,1.7630000000000001,4.916,4.109,6.812,4.446000000000001,246.06400000000002,4.442,0.156,0.204,0.376,0.245,0.49,0.521,0,1,0,0,0,125.0,0,16,361,4,4,8,2.0,2.0,19,283.24582,216.75418090820312
17759520,-73.94341999999999,40.80766,2,16,1,6,Manhattan,Entire home/apt,6,2.5,3,4,Real Bed,1,2,100,1,0,0,1.6748,within a day,1,1.0,1,Harlem,600,,,3.2680000000000002,11.140999999999998,11.479000000000001,15.959000000000001,9.675,7.35,13.494000000000002,23.686,24.215999999999998,27.035999999999998,27.738000000000003,21.41,3.57,15.683,7.438,3.87,5.888999999999999,6.46,12.06,6.737,6.7860000000000005,4.198,12.13,12.575,8.363999999999999,9.805,3.228,11.227,6.886,63.658,1.6119999999999999,7.615,6.877000000000001,12.181,5.7410000000000005,6.593999999999999,4.128,6.159,236.364,6.196000000000001,0.175,0.628,0.764,0.14,0.145,0.151,0,1,0,0,0,100.0,1,36,36,9,16,18,2.0,1.5,6,420.3845,179.61550903320312
17780857,-73.97161,40.630520000000004,1,5,1,0,Brooklyn,Private room,2,1.0,1,1,Real Bed,1,0,0,0,1,0,0.6162,,0,0.0,0,Kensington,250,,,17.19,30.598000000000003,16.405,3.897,11.362,25.737,30.285999999999998,7.354,9.545,11.945,10.19,8.943,16.56,8.972999999999999,13.206,16.773,14.571,14.32,9.816,13.597000000000001,15.133,15.960999999999999,8.718,8.961,12.392000000000001,11.210999999999999,17.834,9.642999999999999,13.667,83.34,19.698,13.36,14.07,9.636000000000001,14.775,13.433,16.713,14.242,256.094,14.319,0.46,0.6920000000000001,0.833,0.264,0.435,0.48200000000000004,1,0,0,0,0,125.0,1,4,0,1,1,2,2.0,2.0,0,72.1617,177.8383026123047
17812444,-74.00666,40.73581,1,5,1,19,Manhattan,Entire home/apt,6,2.0,3,4,Real Bed,1,20,100,1,0,0,2.282,within a day,1,1.0,0,West Village,185,,,6.362,20.691999999999997,13.982000000000001,8.411,0.9620000000000001,16.794,22.623,17.972,19.348,22.214000000000002,21.666999999999998,11.821,6.059,6.082999999999999,2.3,5.7829999999999995,3.7569999999999997,3.1430000000000002,2.6,3.116,3.261,5.455,3.3569999999999998,3.319,1.544,1.064,6.689,2.448,2.818,71.726,8.798,1.999,2.7239999999999998,2.7560000000000002,3.88,3.702,5.579,3.542,244.46400000000003,3.452,0.413,0.5589999999999999,0.589,0.075,0.27699999999999997,0.32799999999999996,0,1,0,0,0,30.83333333,1,36,361,9,16,18,2.0,1.5,19,503.95276,318.9527587890625
17843168,-73.98252,40.77048,5,16,1,20,Manhattan,Private room,2,1.0,2,2,Real Bed,1,11,98,0,1,0,0.7795,within a few hours,2,0.89,0,,250,,,2.019,16.336,12.419,11.719000000000001,4.583,12.579,18.576,20.551,21.535999999999998,24.427,24.474,16.178,1.89,10.436,2.421,1.4269999999999998,1.081,1.307,6.899,2.024,1.6640000000000001,1.445,7.224,7.504,3.321,4.726,2.362,6.271,1.925,67.795,4.45,2.4330000000000003,1.6640000000000001,7.0360000000000005,0.8740000000000001,2.47,1.227,1.403,240.555,1.2830000000000001,0.252,0.253,0.33,0.109,0.121,0.157,0,1,0,0,0,125.0,1,4,400,4,4,4,1.0,1.0,20,138.7701,111.22990417480469
17893008,-73.99538000000001,40.71816,8,5,1,16,Manhattan,Private room,4,1.5,2,2,Real Bed,1,0,0,0,1,0,1.6704,,0,0.0,0,Chinatown,90,,,7.784,22.01,13.245999999999999,6.2379999999999995,1.4180000000000001,17.782,23.344,15.802999999999999,17.218,20.074,19.486,10.741,7.316,5.246,3.511,7.265,5.043,4.611000000000001,1.6119999999999999,4.138999999999999,5.206,6.684,1.3090000000000002,1.764,2.596,1.266,8.272,0.35700000000000004,4.046,73.64399999999999,10.315,3.522,4.281000000000001,1.6269999999999998,5.222,4.3580000000000005,7.127000000000001,4.743,246.398,4.747,0.138,0.266,0.38,0.257,0.341,0.35,0,1,0,0,0,22.5,0,16,256,4,4,8,2.0,2.0,16,243.44221,153.4422149658203
17944802,-73.97151,40.74391,0,7,1,22,Manhattan,Entire home/apt,4,1.0,1,2,Real Bed,1,13,100,1,0,0,1.1501,within a day,1,0.7,0,Murray Hill,350,,,4.587,18.579,11.023,8.716000000000001,2.617,14.283,19.878,17.461,18.488,21.381,21.377,14.232000000000001,3.9960000000000004,8.651,1.2930000000000001,4.168,2.022,2.023,4.919,1.09,3.389,3.378,4.6930000000000005,5.2589999999999995,1.5659999999999998,2.697,5.23,3.843,1.3719999999999999,70.732,7.115,1.811,2.025,4.999,2.231,0.88,4.126,1.695,243.488,1.828,0.919,0.922,0.983,0.033,0.131,0.195,0,1,0,0,0,87.5,1,16,484,1,4,4,4.0,2.0,22,206.98735,143.0126495361328
17991699,-73.98043,40.78913,1,11,1,18,Manhattan,Entire home/apt,8,2.0,3,4,Real Bed,1,0,0,1,0,0,0.7795,within an hour,3,1.0,0,Upper West Side,317,,,1.117,14.475,12.981,13.773,6.638,11.065999999999999,17.227999999999998,22.445,23.331,26.215,26.403000000000002,18.093,1.806,12.350999999999999,4.502,1.041,3.083,3.385,8.908999999999999,4.0569999999999995,3.2030000000000003,2.075,9.299,9.548,5.396,6.784,0.519,8.343,4.002,65.718,2.54,4.484,3.715,9.052999999999999,2.878,4.341,0.9690000000000001,3.4130000000000003,238.477,3.3339999999999996,0.359,0.579,0.866,0.305,0.317,0.326,0,1,0,0,0,39.625,0,64,324,9,16,24,2.6666666666666665,2.0,18,431.05045,114.05044555664062
18066733,-74.07897,40.64605,0,3,1,0,Staten,Entire home/apt,12,2.0,5,7,Real Bed,6,2,100,1,0,0,0.5752,within an hour,3,0.79,0,St. George,289,,,18.057000000000002,32.383,22.622,9.465,11.672,28.404,34.019,16.354,18.67,20.842,18.34,0.36700000000000005,17.736,5.612,13.884,17.474,15.417,14.833,9.279,14.640999999999998,14.757,17.119,9.626,8.913,12.975,11.556,18.346,10.347000000000001,14.433,82.197,20.461,13.677999999999999,14.419,9.179,15.556,14.995,17.26,15.167,254.695,15.109000000000002,4.85,4.862,4.996,0.212,0.385,0.418,0,0,0,1,0,24.08333333,1,144,0,25,49,60,2.4,1.7142857142857142,0,395.54297,106.54296875
18076385,-73.956,40.77581,3,14,1,19,Manhattan,Entire home/apt,4,1.0,2,4,Real Bed,3,0,0,1,0,0,0.9315,within an hour,3,1.0,0,Upper East Side,510,,,1.4609999999999999,14.802999999999999,10.502,12.317,6.093999999999999,10.647,16.477,20.441,21.175,24.041999999999998,24.454,17.863,0.73,12.179,3.8930000000000002,1.6,2.4219999999999997,3.091,8.49,3.125,3.966,0.866,8.456,8.947000000000001,4.791,6.2139999999999995,2.3,7.571000000000001,3.352,67.183,3.571,4.173,3.525,8.597999999999999,2.3369999999999997,2.9010000000000002,1.87,2.622,239.919,2.719,0.40700000000000003,0.41100000000000003,1.08,0.077,0.192,0.19699999999999998,0,1,0,0,0,127.5,1,16,361,4,16,8,2.0,1.0,19,231.12883,278.8711700439453
18079072,-73.95872,40.721709999999995,0,0,1,18,Brooklyn,Entire home/apt,6,1.0,3,3,Real Bed,1,127,97,1,0,0,0.9601,within an hour,3,0.9,1,Williamsburg,175,,,7.093999999999999,20.53,10.137,6.315,3.408,15.897,21.068,14.77,15.806,18.699,18.698,13.182,6.417000000000001,8.086,3.762,6.749,4.702,4.696000000000001,4.696000000000001,3.783,5.96,5.846,3.661,4.57,3.388,3.3560000000000003,7.809,3.287,4.022,73.197,9.549,4.167,4.623,4.676,4.91,3.3760000000000003,6.747999999999999,4.38,245.937,4.521,0.514,0.7070000000000001,1.109,0.687,0.6920000000000001,0.8959999999999999,1,0,0,0,0,29.16666667,1,36,324,9,9,18,2.0,2.0,18,291.9565,116.95651245117188
18104150,-73.92068,40.6817,2,7,0,0,Brooklyn,Entire home/apt,2,1.0,1,2,Real Bed,2,8,100,1,0,0,1.9769999999999999,within a few hours,2,0.9,0,Bedford-Stuyvesant,200,,,12.175999999999998,24.221,9.326,4.512,8.461,19.137,23.3,9.57,10.376,13.265,13.606,13.788,11.434000000000001,10.479000000000001,9.245,11.943,10.088,10.158,8.542,9.222000000000001,11.444,10.950999999999999,7.017,7.9079999999999995,8.804,8.356,12.966,7.4110000000000005,9.492,77.723,14.431,9.639,10.105,8.419,10.290999999999999,8.696,12.001,9.781,250.357,9.943,0.32,0.625,0.826,0.177,0.313,0.358,1,0,0,0,0,100.0,1,4,0,1,4,2,2.0,1.0,0,97.70536,102.29463958740234
18210950,-73.97299,40.7523,5,15,2,20,Manhattan,Entire home/apt,6,2.0,2,3,Real Bed,1,2,90,1,0,0,1.1501,,0,0.0,1,Midtown East,134,,,3.668,17.773,11.225,9.652000000000001,3.148,13.592,19.302,18.377,19.371,22.263,22.303,14.902000000000001,3.112,9.248,1.117,3.2319999999999998,1.094,1.258,5.534,0.355,2.7239999999999998,2.483,5.49,5.968,1.88,3.258,4.293,4.593,0.7879999999999999,69.801,6.204,1.594,1.426,5.6339999999999995,1.3019999999999998,0.455,3.185,0.778,242.558,0.945,0.275,0.33,0.525,0.013999999999999999,0.221,0.23600000000000002,0,1,0,0,0,22.33333333,0,36,400,4,9,12,3.0,2.0,40,381.21375,247.2137451171875
18239917,-73.99247,40.72448,9,12,1,19,Manhattan,Entire home/apt,4,1.0,2,2,Real Bed,1,3,100,1,0,0,1.1773,within an hour,3,1.0,0,East Village,400,,,7.041,21.269000000000002,12.892999999999999,6.829,0.816,17.063,22.660999999999998,16.278,17.621,20.491,20.012999999999998,11.442,6.572,5.8839999999999995,2.77,6.523,4.3,3.877,2.168,3.395,4.538,5.94,2.042,2.474,1.864,0.6829999999999999,7.534,1.101,3.303,72.933,9.573,2.806,3.557,2.227,4.479,3.637,6.388999999999999,3.9989999999999997,245.68900000000002,4.004,0.244,0.245,0.32799999999999996,0.099,0.20600000000000002,0.263,0,1,0,0,0,100.0,0,16,361,4,4,8,2.0,2.0,19,268.27228,131.72772216796875
18272185,-73.96034,40.72112,0,0,1,18,Brooklyn,Entire home/apt,2,1.0,1,1,Real Bed,1,2,100,1,0,0,0.9601,,0,0.0,0,Williamsburg,249,,,7.145,20.634,10.284,6.231,3.299,16.016,21.203000000000003,14.759,15.815999999999999,18.709,18.677,13.036,6.476,7.935,3.735,6.79,4.72,4.691,4.5489999999999995,3.79,5.934,5.899,3.51,4.419,3.327,3.2430000000000003,7.851,3.139,4.013999999999999,73.262,9.611,4.128,4.605,4.5280000000000005,4.928,3.412,6.782,4.395,246.005,4.531000000000001,0.515,0.858,1.156,0.8240000000000001,0.83,0.838,1,0,0,0,0,124.5,0,4,324,1,1,2,2.0,2.0,18,146.96841,102.03158569335938
18306713,-73.92629000000001,40.69449,2,5,0,0,Brooklyn,Entire home/apt,4,1.0,1,2,Real Bed,1,4,100,1,0,0,0.9855,,0,0.0,0,,235,,,10.677999999999999,22.875,8.788,4.878,7.223,17.847,22.214000000000002,11.062000000000001,11.864,14.751,15.091,13.857000000000001,9.935,9.988,7.831,10.447000000000001,8.616,8.711,7.611000000000001,7.767,10.027000000000001,9.453,6.127000000000001,7.075,7.447,7.131,11.469000000000001,6.3660000000000005,8.052,76.282,12.936,8.246,8.677999999999999,7.5089999999999995,8.818,7.218,10.509,8.312999999999999,248.937,8.48,0.248,0.386,0.638,0.2,0.265,0.363,1,0,0,0,0,58.75,0,16,0,1,4,4,4.0,2.0,0,116.00044,118.99955749511719
18314459,-73.96800999999999,40.79871,1,17,1,12,Manhattan,Private room,2,1.0,1,1,Real Bed,1,3,80,0,1,0,0.8454,within a day,1,0.63,0,Upper West Side,193,,,1.515,13.014000000000001,12.562999999999999,14.809000000000001,7.942,9.588,15.775,23.160999999999998,23.915,26.781,27.164,19.519000000000002,2.1919999999999997,13.774000000000001,5.7379999999999995,1.984,4.218,4.656000000000001,10.267000000000001,5.171,4.673,2.753,10.547,10.867,6.6610000000000005,8.084,1.037,9.605,5.205,64.63600000000001,1.083,5.8,5.031000000000001,10.404000000000002,4.032,5.273,2.141,4.534,237.39,4.507,0.08800000000000001,0.593,0.624,0.092,0.10800000000000001,0.122,0,1,0,0,0,96.5,1,4,144,1,1,2,2.0,2.0,12,89.64099,103.3590087890625
18355480,-73.95825,40.71099,3,4,1,10,Brooklyn,Private room,2,1.0,1,1,Real Bed,1,0,0,0,1,0,0.9672,,0,0.0,0,Williamsburg,250,,,8.283,21.66,10.401,5.147,3.964,16.964000000000002,22.011,13.649000000000001,14.757,17.648,17.551,12.46,7.609,7.667000000000001,4.789,7.93,5.848,5.787999999999999,4.638999999999999,4.907,6.975,7.037000000000001,3.324,4.2989999999999995,4.272,3.873,8.991,3.2760000000000002,5.1080000000000005,74.389,10.742,5.141,5.672999999999999,4.574,6.057,4.552,7.921,5.522,247.12900000000002,5.65,0.295,0.61,0.612,0.254,0.266,0.28,1,0,0,0,0,125.0,0,4,100,1,1,2,2.0,2.0,10,93.49699,156.50301361083984
18372104,-73.98229,40.769890000000004,5,18,1,20,Manhattan,Entire home/apt,4,2.0,2,2,Real Bed,3,4,95,1,0,0,0.7795,within a day,1,0.8,0,Upper West Side,220,,,2.061,16.383,12.383,11.652000000000001,4.525,12.612,18.602,20.483,21.468000000000004,24.36,24.405,16.13,1.909,10.389000000000001,2.358,1.473,1.013,1.246,6.846,1.956,1.6580000000000001,1.446,7.162999999999999,7.447,3.261,4.668,2.42,6.211,1.86,67.86,4.503,2.377,1.609,6.982,0.8059999999999999,2.404,1.2819999999999998,1.334,240.62,1.215,0.183,0.185,0.395,0.042,0.054000000000000006,0.172,0,1,0,0,0,55.0,1,16,400,4,4,8,2.0,2.0,20,331.30377,111.30377197265625
18429435,-73.93455,40.75538,2,1,0,16,Queens,Private room,2,1.0,1,1,Real Bed,2,5,96,0,1,0,0.6855,within a day,1,1.0,0,Astoria,199,,,4.357,16.37,8.089,10.422,5.952000000000001,11.642999999999999,16.862000000000002,17.832,18.432000000000002,21.279,21.879,17.244,3.6,11.833,4.3469999999999995,4.373,3.694,4.2780000000000005,8.136000000000001,3.602,5.6770000000000005,3.362,7.581,8.326,4.9110000000000005,6.015,5.1979999999999995,6.892,4.0280000000000005,69.49,6.261,4.8469999999999995,4.592,8.187999999999999,3.7889999999999997,2.833,4.569,3.609,242.171,3.821,0.316,0.44799999999999995,0.612,0.41600000000000004,0.527,0.54,0,0,1,0,0,99.5,1,4,256,1,1,2,2.0,2.0,0,81.45957,117.5404281616211
18442196,-73.98858,40.58654,1,3,0,0,Brooklyn,Private room,2,1.0,1,1,Real Bed,1,0,0,0,1,0,0.9195,,0,0.0,0,Gravesend,199,,,22.144000000000002,35.689,21.107,8.926,16.061,30.831,35.306999999999995,7.917000000000001,10.33,11.73,8.575,9.737,21.541,12.359000000000002,18.046,21.7,19.475,19.167,14.210999999999999,18.505,19.848,20.930999999999997,13.356,13.392999999999999,17.188,15.908,22.752,14.314,18.535999999999998,88.255,24.671,18.145,18.883,14.033,19.674,18.403,21.618000000000002,19.149,261.014,19.208,0.48,1.112,1.189,0.299,0.39399999999999996,0.489,1,0,0,0,0,99.5,1,4,0,1,1,2,2.0,2.0,0,80.06501,118.93498992919922
18500556,-73.94296,40.59339,0,5,1,0,Brooklyn,Private room,2,1.0,1,1,Real Bed,1,0,0,0,1,0,0.4889,,0,0.0,0,Sheepshead Bay,199,,,21.423000000000002,34.203,18.412,8.335,15.955,29.135,33.117,3.9960000000000004,6.421,8.071,5.553999999999999,12.550999999999998,20.745,13.679,17.65,21.06,18.919,18.744,14.558,17.951,19.674,20.176,13.382,13.7,16.893,15.807,22.123,14.276,18.073,87.479,23.869,17.859,18.534000000000002,14.377,19.127,17.682000000000002,21.034000000000002,18.588,260.188,18.689,1.051,1.19,1.2770000000000001,0.03,0.19399999999999998,0.226,1,0,0,0,0,99.5,0,4,0,1,1,2,2.0,2.0,0,75.55791,123.44209289550781
18559902,-73.97912,40.766459999999995,10,10,1,20,Manhattan,Entire home/apt,3,1.0,1,2,Real Bed,1,16,95,1,0,0,4.3095,within a few hours,2,0.8,0,Midtown,350,,,2.2640000000000002,16.588,12.026,11.25,4.249,12.704,18.634,20.032,21.006999999999998,23.898000000000003,23.96,15.934000000000001,1.9509999999999998,10.204,2.032,1.722,0.5670000000000001,0.982,6.606,1.536,1.835,1.3869999999999998,6.8420000000000005,7.172999999999999,2.957,4.388,2.741,5.899,1.5019999999999998,68.235,4.775,2.1390000000000002,1.4,6.735,0.358,1.94,1.598,0.897,240.995,0.8140000000000001,0.23800000000000002,0.3,0.309,0.075,0.204,0.266,0,1,0,0,0,116.66666670000001,1,9,400,1,4,3,3.0,1.5,20,231.91647,118.08352661132812
18638985,-73.9578,40.71353,1,3,1,12,Brooklyn,Entire home/apt,7,1.5,4,4,Real Bed,2,9,93,1,0,0,0.9672,within a few hours,2,1.0,1,Williamsburg,175,,,8.006,21.378,10.282,5.431,3.846,16.69,21.758000000000003,13.895,14.98,17.872,17.808,12.662,7.329,7.796,4.562,7.6579999999999995,5.5889999999999995,5.545,4.672,4.654,6.755,6.7589999999999995,3.415,4.382,4.08,3.764,8.719,3.287,4.8660000000000005,74.107,10.460999999999999,4.928999999999999,5.442,4.618,5.797000000000001,4.282,7.653,5.263999999999999,246.84599999999998,5.396,0.42700000000000005,0.544,0.575,0.027000000000000003,0.188,0.431,1,0,0,0,0,25.0,0,49,144,16,16,28,1.75,1.75,12,342.63187,167.63186645507812
18662619,-73.97614,40.65766,1,2,1,0,Brooklyn,Entire home/apt,8,2.5,3,5,Real Bed,5,8,100,1,0,0,0.7843,,0,0.0,0,Windsor Terrace,275,,,14.185,27.776,14.61,1.028,8.329,23.021,27.820999999999998,9.498,11.362,14.036,12.833,8.587,13.57,6.755,10.166,13.757,11.545,11.282,6.899,10.572000000000001,12.093,12.964,5.712000000000001,6.041,9.35,8.179,14.814,6.621,10.632,80.327,16.705,10.318,11.029000000000002,6.72,11.748,10.435,13.687999999999999,11.217,253.085,11.289000000000001,0.413,0.765,1.02,0.24,0.259,0.517,1,0,0,0,0,34.375,0,64,0,9,25,24,2.6666666666666665,1.6,0,375.2904,100.2904052734375
18675083,-73.97929,40.74518,1,14,1,22,Manhattan,Entire home/apt,2,1.0,1,1,Real Bed,1,0,0,1,0,0,1.1501,,0,0.0,0,Kips Bay,275,,,4.534,18.714000000000002,11.685,8.892999999999999,2.204,14.544,20.235,17.840999999999998,18.932000000000002,21.824,21.724,13.949000000000002,4.026,8.302999999999999,0.6559999999999999,4.052,1.818,1.6030000000000002,4.584,0.858,2.8360000000000003,3.3939999999999997,4.562,5.0169999999999995,0.9890000000000001,2.31,5.0969999999999995,3.6519999999999997,0.9229999999999999,70.601,7.075,1.153,1.49,4.6819999999999995,2.017,1.186,3.96,1.495,243.361,1.554,0.255,0.48,0.747,0.069,0.11199999999999999,0.22699999999999998,0,1,0,0,0,137.5,0,4,484,1,1,2,2.0,2.0,22,172.98445,102.01554870605469
18686269,-73.95745,40.71255,3,4,1,11,Brooklyn,Private room,4,1.0,2,2,Real Bed,1,0,0,0,1,0,0.9672,,0,0.0,0,Williamsburg,430,,,8.118,21.474,10.285,5.33,3.927,16.778,21.83,13.783,14.870999999999999,17.762999999999998,17.695,12.619000000000002,7.44,7.787000000000001,4.671,7.77,5.702000000000001,5.657,4.702,4.7669999999999995,6.8629999999999995,6.871,3.42,4.391,4.181,3.843,8.831,3.324,4.977,74.21600000000001,10.571,5.035,5.5520000000000005,4.643,5.91,4.394,7.765,5.376,246.954,5.5089999999999995,0.467,0.509,0.531,0.121,0.252,0.322,1,0,0,0,0,107.5,0,16,121,4,4,8,2.0,2.0,11,189.3999,240.60009765625
18769652,-73.94502,40.71813,1,11,0,7,Brooklyn,Entire home/apt,2,1.0,1,1,Real Bed,2,9,100,1,0,0,0.9601,within an hour,3,1.0,1,Williamsburg,250,,,7.699,20.601999999999997,9.106,6.209,4.629,15.804,20.726999999999997,14.015999999999998,14.915999999999999,17.805999999999997,18.0,13.829,6.976,8.984,4.82,7.43,5.55,5.654,5.777,4.705,7.001,6.459,4.588,5.544,4.552,4.575,8.468,4.372,5.003,73.608,10.051,5.266,5.642,5.7379999999999995,5.752000000000001,4.155,7.474,5.247000000000001,246.32,5.414,0.405,0.633,0.7809999999999999,0.05,0.10800000000000001,0.138,1,0,0,0,0,125.0,0,4,49,1,1,2,2.0,2.0,0,143.05498,106.94502258300781
