,Unnamed: 0,id,house_ln,house_la,subway,bus_stop,street,room_type,bedroom,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate
34233,34233,28286952,-73.96848,40.78883,2,11,New York,Entire home/apt,1,1,2,100.0,1,0,0,0.8454
34234,34234,28287064,-73.98093,40.72936,1,22,New York,Entire home/apt,1,2,32,99.0,1,0,0,1.1773
34235,34235,28287653,-73.95343000000003,40.74613,2,3,Queens,Entire home/apt,3,1,1,,1,0,0,0.9628
34236,34236,28288433,-73.94014,40.79824,1,12,New York,Entire home/apt,1,3,49,96.0,1,0,0,2.4892
34237,34237,28289858,-73.97126999999998,40.68528,11,6,Brooklyn,Entire home/apt,2,1,13,95.0,1,0,0,1.8669
34238,34238,28289954,-73.83353000000002,40.75778,1,1,Queens,Private room,1,1,7,89.0,0,1,0,0.7075
34239,34239,28290447,-73.94383,40.8072,2,16,New York,Entire home/apt,1,1,17,96.0,1,0,0,1.6748
34240,34240,28291704,-73.93146999999998,40.8102,3,3,Mott Haven,Shared room,1,1,15,89.0,0,0,1,2.4372
34241,34241,28291780,-73.91891,40.75472,2,8,Astoria,Entire home/apt,1,2,25,99.0,1,0,0,0.6855
34242,34242,28298405,-73.90427,40.69297,1,3,Brooklyn,Private room,1,2,23,76.0,0,1,0,0.9855
34243,34243,28298437,-73.90786,40.69469,1,3,Brooklyn,Private room,1,1,10,96.0,0,1,0,0.9855
34244,34244,28300510,-73.93661,40.69657,3,4,Brooklyn,Private room,1,1,34,94.0,0,1,0,1.977
34245,34245,28302975,-73.88221,40.63933,0,0,Brooklyn,Entire home/apt,2,4,0,,1,0,0,0.6629
34246,34246,28303888,-73.93866,40.67085,1,7,Brooklyn,Private room,1,1,3,100.0,0,1,0,0.9147
34247,34247,28305549,-73.925,40.69549,2,6,Brooklyn,Private room,1,1,1,100.0,0,1,0,0.9855
34248,34248,28306536,-73.94506,40.65059,2,4,Brooklyn,Private room,1,1,1,100.0,0,1,0,0.8373
34249,34249,28306661,-73.98955,40.76438,2,9,New York,Private room,1,1,27,97.0,0,1,0,4.3095
34250,34250,28306885,-73.88784,40.71246,1,1,New York ,Private room,2,1,6,93.0,0,1,0,0.8344
34251,34251,28307159,-73.90344,40.77658,0,7,Queens,Entire home/apt,1,1,12,97.0,1,0,0,0.6855
34252,34252,28307999,-73.97166,40.67881,4,6,Brooklyn,Entire home/apt,1,1,14,99.0,1,0,0,0.9893
34253,34253,28308261,-73.95716,40.73449,1,0,Brooklyn,Private room,1,1,2,90.0,0,1,0,0.9601
34254,34254,28308278,-74.00654,40.71317,12,6,New York,Entire home/apt,2,4,39,98.0,1,0,0,1.7097
34255,34255,28308296,-73.96486999999998,40.71525,0,1,Brooklyn,Entire home/apt,1,2,1,100.0,1,0,0,0.9672
34256,34256,28309473,-73.95085999999998,40.73286,1,2,Brooklyn,Private room,1,2,5,96.0,0,1,0,0.9601
34257,34257,28309976,-73.84966999999997,40.84184000000001,0,3,Bronx ,Private room,1,1,23,95.0,0,1,0,0.778
34258,34258,28310699,-73.88374,40.75176,1,5,Queens,Private room,1,1,18,100.0,0,1,0,0.612
34259,34259,28310943,-73.99389000000002,40.76125,0,7,New York,Entire home/apt,2,1,34,94.0,1,0,0,4.3095
34260,34260,28311763,-73.9427,40.7984,1,14,New York,Entire home/apt,1,1,1,100.0,1,0,0,2.4892
34261,34261,28312177,-73.94164,40.66627,1,3,Brooklyn,Entire home/apt,2,2,12,93.0,1,0,0,0.8737
34262,34262,28312266,-73.95799,40.57973,2,9,Brooklyn,Private room,1,1,16,95.0,0,1,0,0.9195
34263,34263,28312520,-73.85,40.71962,0,5,Forest hills,Private room,1,1,38,97.0,0,1,0,0.4283
34264,34264,28312552,-74.00595,40.65064,1,6,Brooklyn,Entire home/apt,2,3,10,91.0,1,0,0,0.7843
34265,34265,28312557,-73.94266999999998,40.6332,2,3,Brooklyn,Entire home/apt,2,4,8,95.0,1,0,0,0.8373
34266,34266,28312729,-73.94249,40.82293,4,18,New York,Private room,1,1,13,94.0,0,1,0,1.466
34267,34267,28313234,-73.94136,40.8224,5,20,New York,Private room,1,1,17,92.0,0,1,0,1.466
34268,34268,28313266,-73.93947,40.6999,3,9,Brooklyn,Private room,1,1,2,100.0,0,1,0,0.9855
34269,34269,28313344,-73.94241,40.8224,4,16,New York,Private room,1,1,14,93.0,0,1,0,1.466
34270,34270,28313356,-73.94396,40.71151,1,9,Brooklyn,Private room,1,1,1,,0,1,0,0.9672
34271,34271,28313685,-73.99651999999998,40.75545,4,9,New York,Private room,1,2,2,60.0,0,1,0,1.8733
34272,34272,28313785,-73.99132,40.76646,0,11,New York,Entire home/apt,1,4,22,97.0,1,0,0,4.3095
34273,34273,28314565,-73.88506,40.75164,1,5,Queens,Private room,1,1,26,96.0,0,1,0,0.612
34274,34274,28314576,-73.95399,40.73482,1,1,Brooklyn,Private room,1,1,4,100.0,0,1,0,0.9601
34275,34275,28314689,-73.98361,40.71935,4,12,New York,Entire home/apt,3,1,27,98.0,1,0,0,1.2624
34276,34276,28314777,-73.78541,40.69742,0,2,Queens,Private room,1,1,22,91.0,0,1,0,1.1247
34277,34277,28314882,-73.9325,40.85035,2,12,New York,Entire home/apt,1,1,26,94.0,1,0,0,1.1587
34278,34278,28315011,-73.97206,40.68616,11,6,Brooklyn,Entire home/apt,1,1,3,100.0,1,0,0,1.8669
34279,34279,28315707,-73.90765,40.68236,5,2,Brooklyn,Private room,1,1,23,97.0,0,1,0,0.9855
34280,34280,28316936,-73.95237,40.70874,5,5,Brooklyn,Private room,1,1,21,93.0,0,1,0,0.9672
34281,34281,28317113,-73.90602,40.68235,5,4,Brooklyn,Private room,1,1,22,96.0,0,1,0,0.9855
34282,34282,28317744,-74.00275,40.73142,8,7,New York,Entire home/apt,2,1,1,100.0,1,0,0,2.282
34283,34283,28324221,-73.97107,40.75278,7,17,New York,Entire home/apt,1,2,5,96.0,1,0,0,1.1501
34284,34284,28328473,-73.76337,40.59752,1,1,Queens,Private room,1,2,16,85.0,0,1,0,1.2674
34285,34285,28329076,-73.94034,40.71392,1,13,Brooklyn ,Entire home/apt,2,1,2,100.0,1,0,0,0.9672
34286,34286,28329209,-73.93252,40.68786,0,11,Brooklyn,Entire home/apt,2,3,17,95.0,1,0,0,1.977
34287,34287,28329243,-74.01708,40.70438,4,2,New York,Entire home/apt,1,1,1,100.0,1,0,0,1.7097
34288,34288,28329261,-73.95485,40.79993,4,10,New York,Private room,1,1,3,100.0,0,1,0,1.6748
34289,34289,28330508,-73.98747,40.72778,1,11,New York,Entire home/apt,2,1,1,,1,0,0,1.1773
34290,34290,28332207,-73.76637,40.67783,0,7,Queens,Private room,1,2,2,100.0,0,1,0,1.0738
34291,34291,28333466,-73.99776999999997,40.74299,7,7,New York,Entire home/apt,1,1,10,96.0,1,0,0,1.8733
34292,34292,28333941,-73.94856999999998,40.67597,0,9,Brooklyn,Private room,1,1,3,100.0,0,1,0,0.9147
34293,34293,28334679,-73.91637,40.76642,2,15,Queens,Entire home/apt,1,2,4,100.0,1,0,0,0.6855
34294,34294,28334760,-73.98495,40.68701,10,14,Brooklyn,Private room,1,2,28,99.0,0,1,0,2.1164
34295,34295,28335031,-73.99412,40.73917,12,6,New York,Entire home/apt,1,1,7,97.0,1,0,0,1.73
34296,34296,28335929,-73.93005,40.80952,3,3,Bronx,Shared room,1,1,15,91.0,0,0,1,2.4372
34297,34297,28336933,-74.00528,40.73151,8,10,New York,Entire home/apt,5,1,14,96.0,1,0,0,2.282
34298,34298,28337493,-73.96056999999998,40.71551,1,2,Brooklyn,Private room,1,2,9,98.0,0,1,0,0.9601
34299,34299,28338004,-73.93061,40.80994000000001,3,3,Bronx,Shared room,1,1,27,92.0,0,0,1,2.4372
34300,34300,28338110,-73.9532,40.6866,1,10,Brooklyn,Private room,1,1,7,100.0,0,1,0,1.7837
34301,34301,28338131,-73.93038,40.80977,3,3,Bronx,Shared room,1,1,13,88.0,0,0,1,2.4372
34302,34302,28339611,-73.95684,40.71019,3,4,Brooklyn,Entire home/apt,1,1,2,100.0,1,0,0,0.9672
34303,34303,28339747,-73.75863000000003,40.66509,0,1,Queens,Private room,1,1,0,,0,1,0,0.6156
34304,34304,28340136,-73.74734000000002,40.68013,0,4,Queens,Private room,1,1,2,100.0,0,1,0,0.6156
34305,34305,28340434,-73.75735,40.66556,0,2,Queens,Private room,1,1,2,100.0,0,1,0,0.6156
34306,34306,28340606,-74.0077,40.706,9,7,New York,Private room,1,1,6,100.0,0,1,0,1.7097
34307,34307,28340698,-74.00326,40.72774,3,9,New York,Private room,1,1,17,96.0,0,1,0,1.7097
34308,34308,28341280,-73.91821,40.69987,2,7,Brooklyn,Private room,1,2,25,98.0,0,1,0,0.9855
34309,34309,28341857,-73.79045,40.67695,0,3,Queens,Entire home/apt,2,4,80,93.0,1,0,0,1.0738
34310,34310,28342248,-73.90485,40.70602,1,2,Queens,Entire home/apt,1,1,2,80.0,1,0,0,0.8344
34311,34311,28343300,-73.94796,40.70685,3,10,New York,Entire home/apt,2,1,1,100.0,1,0,0,0.9672
34312,34312,28344161,-73.96425,40.76054,7,13,New York,Private room,1,1,0,,0,1,0,1.1501
34313,34313,28344462,-73.77667,40.69153,0,4,Queens,Entire home/apt,1,4,19,99.0,1,0,0,1.0738
34314,34314,28344470,-73.93001,40.75655,2,4,Queens,Entire home/apt,2,1,8,75.0,1,0,0,0.6855
34315,34315,28344775,-73.92971,40.7563,4,4,Queens,Entire home/apt,2,1,6,93.0,1,0,0,0.6855
34316,34316,28344821,-73.92923,40.68757,0,12,Brooklyn,Entire home/apt,1,1,14,97.0,1,0,0,1.977
34317,34317,28344992,-73.94013000000002,40.83385,4,18,New York,Entire home/apt,1,2,39,98.0,1,0,0,0.9876
34318,34318,28345080,-73.98016,40.73389,1,24,New York,Private room,1,1,3,80.0,0,1,0,1.73
34319,34319,28345654,-73.91156,40.7699,0,6,Long Island City ,Entire home/apt,3,1,28,98.0,1,0,0,0.6855
34320,34320,28345804,-73.97961,40.72803,1,22,New York,Private room,1,1,1,100.0,0,1,0,1.1773
34321,34321,28346019,-73.87285,40.74316,0,5,Queens,Private room,1,1,2,80.0,0,1,0,0.7009
34322,34322,28346064,-73.98033000000002,40.74389,1,11,New York,Private room,1,1,27,89.0,0,1,0,1.1501
34323,34323,28346402,-73.97909,40.74381,1,13,New York,Private room,1,1,42,88.0,0,1,0,1.1501
34324,34324,28346728,-73.96163,40.80094,2,16,New York,Entire home/apt,1,1,39,93.0,1,0,0,0.8454
34325,34325,28346829,-73.92031,40.81072,1,9,Bronx ,Private room,1,2,29,94.0,0,1,0,2.4372
34326,34326,28347338,-73.95746,40.73403,1,1,Brooklyn,Entire home/apt,2,4,29,98.0,1,0,0,0.9601
34327,34327,28349233,-73.93602,40.84067,3,9,New York,Private room,1,1,4,90.0,0,1,0,0.9876
34328,34328,28350560,-73.88534,40.75436,0,5,Queens,Private room,1,1,0,,0,1,0,0.612
34329,34329,28354720,-73.98122,40.7436,1,12,New York,Entire home/apt,1,1,4,100.0,1,0,0,1.73
34330,34330,28355554,-73.95325,40.77619,3,19,New York,Private room,1,1,5,100.0,0,1,0,0.9315
34331,34331,28355651,-73.92147,40.74403,1,13,Queens,Private room,1,1,59,99.0,0,1,0,0.9628
34332,34332,28358001,-73.96073,40.71544,1,2,Brooklyn,Entire home/apt,1,1,11,100.0,1,0,0,0.9601
34333,34333,28358666,-73.98634,40.75928,16,5,New York,Private room,1,2,43,93.0,0,1,0,4.3095
34334,34334,28359529,-73.95662,40.76615,0,19,New York,Entire home/apt,2,1,7,91.0,1,0,0,0.9315
34335,34335,28359765,-73.99729,40.74138,9,8,New York,Entire home/apt,1,1,0,,1,0,0,1.73
34336,34336,28359897,-73.88239,40.76115,0,2,East Elmhurst,Entire home/apt,2,6,65,99.0,1,0,0,0.612
34337,34337,28360016,-73.77753,40.68033,0,6,Queens,Entire home/apt,1,2,38,97.0,1,0,0,1.0738
34338,34338,28361060,-73.99425,40.72124,9,6,New York,Private room,1,1,24,92.0,0,1,0,1.6704
34339,34339,28361262,-73.99163,40.76942,0,7,New York,Private room,1,1,30,89.0,0,1,0,4.3095
34340,34340,28362311,-73.98904,40.66439,1,3,Brooklyn,Entire home/apt,1,1,2,100.0,1,0,0,0.7843
34341,34341,28363730,-73.83834,40.68892,0,7,New York,Private room,1,1,0,,0,1,0,0.4022
34342,34342,28364513,-73.8796,40.68382,2,1,Brooklyn,Entire home/apt,1,1,24,95.0,1,0,0,1.571
34343,34343,28364587,-73.98368,40.75952,15,7,New York,Entire home/apt,3,2,25,93.0,1,0,0,4.3095
34344,34344,28366610,-73.79243000000002,40.67887,0,0,Queens,Private room,1,1,11,82.0,0,1,0,1.0738
34345,34345,28366864,-73.93036,40.77089,0,12,Astoria ,Private room,1,1,3,100.0,0,1,0,0.6855
34346,34346,28367094,-73.90361,40.69238,1,3,Brooklyn,Private room,1,2,21,82.0,0,1,0,0.9855
34347,34347,28367264,-73.97355,40.7442,0,11,New York,Entire home/apt,1,2,0,,1,0,0,1.1501
34348,34348,28367352,-73.90509,40.69098,1,3,Brooklyn,Private room,1,2,20,80.0,0,1,0,0.9855
34349,34349,28367520,-73.77663000000003,40.69544000000001,0,2,Queens,Private room,1,1,77,97.0,0,1,0,1.0738
34350,34350,28367842,-73.95055,40.80737,6,19,New York,Private room,1,1,3,87.0,0,1,0,1.6748
34351,34351,28368234,-73.93979,40.82332,5,19,New York,Private room,1,1,7,100.0,0,1,0,1.466
34352,34352,28368282,-73.95195,40.71447,2,1,Brooklyn,Private room,1,1,2,100.0,0,1,0,0.9601
34353,34353,28368404,-73.80424000000002,40.70507,4,14,Queens,Private room,2,1,1,20.0,0,1,0,1.1247
34354,34354,28368678,-73.98653,40.68519000000001,4,3,Brooklyn,Private room,1,2,44,100.0,0,1,0,2.1164
34355,34355,28368870,-73.8862,40.75378,0,5,Queens,Private room,1,1,2,100.0,0,1,0,0.612
34356,34356,28369307,-73.94594000000002,40.79388,1,12,New York,Private room,1,1,27,95.0,0,1,0,1.0669
34357,34357,28369515,-73.96486,40.68227,1,6,Brooklyn,Private room,1,1,8,100.0,0,1,0,1.8669
34358,34358,28369552,-73.98634,40.68528,4,3,Brooklyn,Private room,2,4,8,100.0,0,1,0,2.1164
34359,34359,28369648,-73.87236999999998,40.74513,0,3,Queens,Private room,1,1,0,,0,1,0,0.7009
34360,34360,28369910,-73.90241999999998,40.85536,3,10,Bronx,Shared room,1,1,3,47.0,0,0,1,1.1154
34361,34361,28372451,-73.99776999999997,40.73941,9,3,New York,Entire home/apt,1,1,4,100.0,1,0,0,1.73
34362,34362,28374327,-73.91341,40.68467,2,3,Brooklyn,Private room,1,1,4,100.0,0,1,0,0.9855
34363,34363,28379264,-73.94872,40.6925,1,11,Brooklyn,Entire home/apt,1,1,33,99.0,1,0,0,1.7837
34364,34364,28381581,-73.96393,40.80439000000001,1,21,New York,Private room,1,2,34,96.0,0,1,0,1.0705
34365,34365,28385105,-73.9235,40.74707,1,5,Queens,Entire home/apt,2,2,2,100.0,1,0,0,0.9628
34366,34366,28385354,-73.89241,40.67865,2,2,Brooklyn,Private room,1,1,7,100.0,0,1,0,1.571
34367,34367,28385896,-73.94282,40.70568,3,12,Brooklyn,Private room,1,1,2,100.0,0,1,0,0.9672
34368,34368,28386112,-73.8951,40.6934,0,0,Ridgewood ,Entire home/apt,2,2,11,98.0,1,0,0,0.8344
34369,34369,28386154,-73.97215,40.69633,0,5,Brooklyn,Private room,1,1,27,99.0,0,1,0,1.8669
34370,34370,28387362,-73.88054,40.72946,0,1,Elmhurst,Private room,1,1,4,100.0,0,1,0,0.7009
34371,34371,28388724,-73.94104,40.71272,1,9,Brooklyn,Private room,1,1,8,91.0,0,1,0,0.9672
34372,34372,28389715,-73.93441,40.75651,2,4,Queens,Entire home/apt,3,6,26,99.0,1,0,0,0.6855
34373,34373,28389754,-73.80808,40.73862,0,4,Queens,Private room,1,1,1,100.0,0,1,0,0.7075
34374,34374,28389771,-73.92387,40.73825,0,6,Queens,Private room,1,2,14,95.0,0,1,0,0.9628
34375,34375,28389772,-73.91435,40.78105,0,5,Queens,Entire home/apt,1,2,22,100.0,1,0,0,0.6855
34376,34376,28390400,-73.95068,40.71451,2,1,Brooklyn,Private room,1,1,0,,0,1,0,0.9601
34377,34377,28390924,-73.91354,40.77699000000001,2,6,Queens,Private room,2,1,0,,0,1,0,0.6855
34378,34378,28391512,-73.75518000000002,40.69898,0,1,Queens,Private room,1,1,42,93.0,0,1,0,1.0738
34379,34379,28391618,-73.89294,40.72664,0,3,Queens,Entire home/apt,2,1,15,99.0,1,0,0,0.8344
34380,34380,28392603,-73.93776,40.68104,2,13,Brooklyn,Entire home/apt,1,4,32,95.0,1,0,0,1.7837
34381,34381,28400092,-73.90935,40.77882,2,2,Astoria ,Private room,1,1,2,100.0,0,1,0,0.6855
34382,34382,28403499,-73.78849,40.71959,0,2,Queens,Private room,1,2,6,83.0,0,1,0,0.6155
34383,34383,28404814,-73.93641,40.67895,2,10,Brooklyn,Entire home/apt,2,1,10,100.0,1,0,0,1.977
34384,34384,28406352,-74.00495,40.73659,9,5,New York,Entire home/apt,1,1,7,100.0,1,0,0,2.282
34385,34385,28407129,-73.98994,40.72749,7,9,New York,Entire home/apt,1,2,2,90.0,1,0,0,1.1773
34386,34386,28407992,-74.16558,40.62301,0,2,Staten Island,Entire home/apt,2,2,6,100.0,1,0,0,0.5139
34387,34387,28408938,-73.95573,40.71801,1,0,Williamsburg ,Entire home/apt,1,1,1,100.0,1,0,0,0.9601
34388,34388,28408961,-73.96053,40.79876,2,14,New York,Private room,1,1,2,30.0,0,1,0,0.8454
34389,34389,28409021,-73.92487,40.70023,1,6,Brooklyn,Private room,1,1,5,88.0,0,1,0,0.9855
34390,34390,28409399,-73.95694,40.77878,3,5,New York,Private room,1,3,15,96.0,0,1,0,0.9315
34391,34391,28409473,-73.95631999999998,40.77016,1,25,New York,Private room,1,1,28,99.0,0,1,0,0.9315
34392,34392,28410723,-73.99441,40.65929000000001,1,1,Brooklyn,Entire home/apt,1,2,24,89.0,1,0,0,0.7843
34393,34393,28411594,-73.88053000000002,40.72962,0,1,Elmhurst,Private room,1,1,2,100.0,0,1,0,0.7009
34394,34394,28411657,-73.91476,40.70552,1,2,Brooklyn ,Private room,1,2,35,91.0,0,1,0,0.8344
34395,34395,28412322,-73.76315,40.68588,0,0,Queens,Private room,2,2,27,93.0,0,1,0,1.0738
34396,34396,28412831,-74.00232,40.73117,8,7,New York,Private room,1,1,0,,0,1,0,2.282
34397,34397,28414122,-73.95831,40.71567,1,2,Brooklyn,Entire home/apt,3,3,24,95.0,1,0,0,0.9601
34398,34398,28415700,-73.94328,40.71623,1,14,Brooklyn,Private room,1,1,24,98.0,0,1,0,0.9601
34399,34399,28417682,-73.92027,40.73587,0,4,Queens,Private room,1,1,9,87.0,0,1,0,0.9628
34400,34400,28418722,-73.7656,40.70454,0,1,Saint Albans ,Entire home/apt,1,2,24,88.0,1,0,0,1.1247
34401,34401,28422482,-73.94285,40.72624,0,1,Brooklyn,Private room,1,1,21,99.0,0,1,0,0.9601
34402,34402,28423989,-73.87892,40.73655,2,8,Queens,Entire home/apt,3,6,22,95.0,1,0,0,0.7009
34403,34403,28424657,-73.92685999999998,40.7708,0,9,Queens,Private room,1,1,19,98.0,0,1,0,0.6855
34404,34404,28426648,-73.99943,40.72345,12,4,New York,Entire home/apt,4,1,30,99.0,1,0,0,1.7097
34405,34405,28427324,-73.92730999999998,40.76466,2,12,New York,Private room,1,2,1,,0,1,0,0.6855
34406,34406,28428225,-73.97612,40.63662,1,0,Brooklyn,Private room,1,1,0,,0,1,0,0.3867
34407,34407,28428327,-73.97398000000003,40.74721,0,17,New York,Private room,1,1,12,97.0,0,1,0,1.1501
34408,34408,28428636,-73.87901,40.74345,2,2,Queens,Private room,1,1,1,100.0,0,1,0,0.7009
34409,34409,28429572,-74.00546,40.67864,0,5,Brooklyn,Entire home/apt,2,1,3,100.0,1,0,0,0.4812
34410,34410,28429583,-73.98869,40.72617,2,15,New York,Entire home/apt,1,1,0,,1,0,0,1.1773
34411,34411,28430186,-73.95361,40.71736,2,0,Brooklyn,Private room,1,1,10,100.0,0,1,0,0.9601
34412,34412,28430639,-73.96403000000002,40.72015,0,0,Williamsburg ,Private room,1,1,16,94.0,0,1,0,0.9601
34413,34413,28431690,-73.98914,40.71821,6,10,New York,Entire home/apt,1,1,2,80.0,1,0,0,1.2624
34414,34414,28431734,-74.17388000000003,40.54312,0,0,Staten Island,Private room,1,2,7,84.0,0,1,0,0.1938
34415,34415,28432700,-73.96592,40.63813,2,2,Brooklyn,Entire home/apt,2,1,3,100.0,1,0,0,0.6162
34416,34416,28433202,-73.85848,40.88688,2,0,The Bronx,Private room,1,1,11,91.0,0,1,0,0.9385
34417,34417,28433844,-74.01100000000002,40.70999000000001,11,4,New York,Private room,1,1,8,98.0,0,1,0,1.7097
34418,34418,28436764,-73.92227,40.73773,0,5,Queens,Private room,1,2,11,84.0,0,1,0,0.9628
34419,34419,28436953,-73.94296999999997,40.70859,1,10,Brooklyn,Private room,1,1,8,93.0,0,1,0,0.9672
34420,34420,28436992,-73.92308,40.73939,1,8,Queens,Private room,1,2,9,96.0,0,1,0,0.9628
34421,34421,28437372,-74.01401,40.64689,1,6,Brooklyn,Private room,1,1,29,97.0,0,1,0,0.7843
34422,34422,28437554,-73.97111,40.69379,0,6,Brooklyn,Private room,1,1,32,88.0,0,1,0,1.8669
34423,34423,28437669,-73.98821,40.72447,1,15,New York,Entire home/apt,2,2,6,100.0,1,0,0,1.1773
34424,34424,28437754,-73.92288,40.73894,0,7,Queens,Private room,1,2,20,87.0,0,1,0,0.9628
34425,34425,28438004,-73.94957,40.81249,4,16,New York,Entire home/apt,3,1,2,100.0,1,0,0,1.466
34426,34426,28438408,-73.95664000000002,40.65518,2,6,Brooklyn,Private room,1,1,7,100.0,0,1,0,0.8737
34427,34427,28438751,-73.92811999999998,40.75726,2,4,Astoria,Private room,1,1,49,94.0,0,1,0,0.6855
34428,34428,28438882,-73.95728000000003,40.6569,2,7,Brooklyn,Private room,1,1,2,100.0,0,1,0,0.8737
34429,34429,28439263,-73.95054,40.6692,3,13,Brooklyn,Entire home/apt,10,16,0,,1,0,0,0.8737
34430,34430,28440536,-73.99485,40.7404,8,6,New York,Entire home/apt,1,1,17,99.0,1,0,0,1.73
34431,34431,28440683,-73.93281999999998,40.6816,2,16,Brooklyn,Entire home/apt,1,2,4,100.0,1,0,0,1.977
34432,34432,28441716,-73.99337,40.7557,11,11,New York,Entire home/apt,1,1,6,100.0,1,0,0,9.9753
34433,34433,28443430,-73.94805,40.68279,2,14,Brooklyn,Entire home/apt,1,1,4,100.0,1,0,0,1.7837
34434,34434,28453441,-73.99221,40.64314,1,3,Brooklyn,Shared room,1,1,4,100.0,0,0,1,0.3867
34435,34435,28454118,-73.95681,40.70807,3,4,Brooklyn,Entire home/apt,1,2,5,100.0,1,0,0,0.9672
34436,34436,28456148,-73.93763,40.68471,0,11,Brooklyn,Entire home/apt,1,2,6,90.0,1,0,0,1.977
34437,34437,28456453,-73.74365999999998,40.70762,0,2,Queens,Private room,1,1,33,90.0,0,1,0,0.6156
34438,34438,28458448,-73.94265,40.81465,2,11,New York,Private room,1,1,38,99.0,0,1,0,1.466
34439,34439,28459032,-73.98012,40.74197,1,20,New York,Entire home/apt,1,1,2,100.0,1,0,0,1.73
34440,34440,28459635,-73.93335,40.69585,3,5,Brooklyn,Private room,1,1,3,87.0,0,1,0,1.977
34441,34441,28460904,-74.00568,40.67918,0,5,Brooklyn,Entire home/apt,1,2,16,99.0,1,0,0,0.4812
34442,34442,28461232,-73.90013,40.73591,0,0,Woodside ,Private room,1,1,4,90.0,0,1,0,0.9628
34443,34443,28461316,-73.96488000000002,40.81214,1,7,New York,Entire home/apt,2,1,2,90.0,1,0,0,1.0705
34444,34444,28461528,-73.9187,40.7359,0,3,Queens,Entire home/apt,3,6,11,82.0,1,0,0,0.9628
34445,34445,28462562,-73.94955999999998,40.76976,0,16,New York,Entire home/apt,1,2,12,93.0,1,0,0,0.9315
34446,34446,28462738,-73.9716,40.78471,2,12,New York,Entire home/apt,1,1,79,99.0,1,0,0,0.7795
34447,34447,28462811,-73.92783,40.82228,3,2,Bronx,Private room,1,1,22,87.0,0,1,0,1.3999
34448,34448,28463327,-73.92651,40.6211,0,1,Brooklyn,Private room,1,1,27,97.0,0,1,0,0.5891
34449,34449,28463654,-73.99725,40.75151,3,9,New York,Entire home/apt,3,4,8,90.0,1,0,0,9.9753
34450,34450,28464119,-73.98676999999998,40.76102,13,4,New York,Private room,1,2,41,92.0,0,1,0,4.3095
34451,34451,28464743,-73.99995,40.71624,8,5,New York,Private room,1,1,32,100.0,0,1,0,1.6704
34452,34452,28464767,-73.86492,40.83088,1,10,Bronx,Private room,1,1,17,93.0,0,1,0,0.9237
34453,34453,28464787,-73.94086999999998,40.84241,3,16,New York,Entire home/apt,2,3,0,,1,0,0,0.9876
34454,34454,28464829,-73.94983,40.69488,1,8,Brooklyn ,Entire home/apt,1,1,40,87.0,1,0,0,1.7837
34455,34455,28466730,-73.88627,40.85267,0,7,Bronx,Private room,1,1,45,97.0,0,1,0,1.297
34456,34456,28467737,-73.98049,40.74734,1,16,New York,Entire home/apt,3,6,37,96.0,1,0,0,1.1501
34457,34457,28467973,-73.93200999999998,40.67596,2,11,Brooklyn,Private room,1,2,2,90.0,0,1,0,0.9147
34458,34458,28468184,-73.91736,40.68517,1,3,Brooklyn,Private room,1,1,0,,0,1,0,1.4109
34459,34459,28471510,-73.76871,40.60484,0,0,Far Rockaway ,Private room,1,1,0,,0,1,0,1.2674
34460,34460,28477383,-73.89458,40.74301,5,5,Queens,Private room,1,1,2,100.0,0,1,0,0.9628
34461,34461,28483408,-73.96507,40.7551,3,9,New York,Entire home/apt,2,1,0,,1,0,0,1.1501
34462,34462,28483571,-73.90118000000002,40.74113,0,4,Queens,Entire home/apt,3,4,27,98.0,1,0,0,0.9628
34463,34463,28484028,-73.92397,40.73892,0,6,Queens,Shared room,1,1,16,88.0,0,0,1,0.9628
34464,34464,28484811,-73.94971,40.69357,1,9,Brooklyn,Entire home/apt,1,2,3,100.0,1,0,0,1.7837
34465,34465,28485500,-73.94367,40.68618,0,9,Brooklyn,Entire home/apt,1,1,12,92.0,1,0,0,1.7837
34466,34466,28486770,-73.95064,40.71671,2,2,Brooklyn,Entire home/apt,1,1,3,100.0,1,0,0,0.9601
34467,34467,28487528,-73.96435,40.70985,0,4,Brooklyn ,Private room,1,1,3,87.0,0,1,0,0.9672
34468,34468,28488070,-73.92493,40.69482,2,4,Brooklyn,Entire home/apt,3,1,0,,1,0,0,0.9855
34469,34469,28489062,-73.97973,40.66595,1,1,Brooklyn,Entire home/apt,2,4,17,100.0,1,0,0,0.9893
34470,34470,28490526,-73.94853,40.67205,3,13,Brooklyn,Entire home/apt,1,2,20,100.0,1,0,0,0.9147
34471,34471,28491645,-73.90041,40.75249,2,2,Woodside ,Private room,1,1,51,96.0,0,1,0,0.9628
34472,34472,28492753,-73.98096,40.76534,10,13,New York,Private room,1,1,4,100.0,0,1,0,4.3095
34473,34473,28493404,-73.88339,40.67001,1,5,Brooklyn,Entire home/apt,1,1,28,94.0,1,0,0,1.571
34474,34474,28493933,-73.96141999999998,40.70803,3,4,Brooklyn,Private room,1,1,6,90.0,0,1,0,0.9672
34475,34475,28494807,-73.98421,40.77953,3,20,New York,Entire home/apt,1,1,13,98.0,1,0,0,0.7795
34476,34476,28495328,-73.90113000000002,40.76932,0,5,New York,Private room,1,2,14,96.0,0,1,0,0.6855
